"Date";"Significant height (cm)";"Significant period (sec)";"EN (22+ cm2)";"EN (20 cm2)";"EN (17 cm2)";"EN (15 cm2)";"EN (13 cm2)";"EN (11 cm2)";"EN (9 cm2)";"EN (7 cm2)";"EN (5 cm2)";"EN (3 cm2)"
"2016-11-04 11:46:00";"119";"10";"1";"0";"0";"94";"0";"0";"388";"373";"28";"0"
"2016-11-04 12:46:00";"141";"6";"1";"0";"0";"41";"0";"0";"390";"348";"461";"0"
"2016-11-04 13:46:00";"154";"10";"1";"0";"0";"183";"0";"0";"730";"213";"348";"0"
"2016-11-04 14:46:00";"102";"7";"1";"0";"0";"97";"0";"0";"205";"226";"121";"0"
"2016-11-04 15:46:00";"146";"6";"0";"0";"0";"179";"0";"0";"360";"365";"427";"0"
"2016-11-04 16:46:00";"171";"6";"1";"0";"0";"43";"0";"0";"473";"333";"981";"0"
"2016-11-04 17:46:00";"184";"10";"0";"0";"0";"24";"0";"0";"1120";"396";"574";"0"
"2016-11-04 18:46:00";"194";"10";"1";"0";"0";"385";"0";"0";"1147";"221";"592";"0"
"2016-11-04 19:46:00";"155";"10";"0";"0";"0";"171";"0";"0";"704";"235";"391";"0"
"2016-11-04 20:46:00";"158";"10";"1";"0";"0";"265";"0";"0";"737";"410";"146";"0"
"2016-11-04 21:46:00";"142";"10";"0";"0";"0";"135";"0";"0";"459";"388";"281";"0"
"2016-11-04 22:46:00";"198";"10";"1";"0";"0";"360";"0";"0";"1200";"599";"299";"0"
"2016-11-04 23:46:00";"215";"6";"1";"0";"0";"63";"0";"0";"824";"346";"1653";"0"
"2016-11-05 00:46:00";"96";"10";"0";"0";"0";"110";"0";"0";"234";"73";"156";"0"
"2016-11-05 01:46:00";"105";"10";"1";"0";"0";"46";"0";"0";"262";"229";"152";"0"
"2016-11-05 02:46:00";"148";"10";"1";"0";"0";"139";"0";"0";"582";"330";"314";"0"
"2016-11-05 03:46:00";"92";"6";"0";"0";"0";"103";"0";"0";"132";"99";"201";"0"
"2016-11-05 04:46:00";"180";"10";"1";"0";"0";"621";"0";"0";"951";"358";"93";"0"
"2016-11-05 05:46:00";"160";"10";"0";"0";"0";"125";"0";"0";"1000";"232";"236";"0"
"2016-11-05 06:46:00";"118";"10";"1";"0";"0";"190";"0";"0";"450";"170";"66";"0"
"2016-11-05 07:46:00";"141";"6";"0";"0";"0";"29";"0";"0";"382";"100";"733";"0"
"2016-11-05 08:46:00";"159";"10";"1";"0";"0";"518";"0";"0";"773";"254";"39";"0"
"2016-11-05 09:46:00";"165";"10";"1";"0";"0";"450";"0";"0";"1067";"112";"62";"0"
"2016-11-05 10:46:00";"125";"10";"2";"0";"0";"74";"0";"0";"448";"293";"163";"0"
"2016-11-05 11:46:00";"111";"7";"1";"0";"0";"68";"0";"0";"164";"355";"180";"0"
"2016-11-05 12:46:00";"215";"10";"1";"0";"0";"279";"0";"0";"1371";"1005";"239";"0"
"2016-11-05 13:46:00";"154";"10";"0";"0";"0";"43";"0";"0";"1295";"57";"88";"0"
"2016-11-05 14:46:00";"98";"10";"0";"0";"0";"30";"0";"0";"488";"29";"47";"0"
"2016-11-05 15:46:00";"109";"10";"1";"0";"0";"125";"0";"0";"254";"121";"243";"0"
"2016-11-05 16:46:00";"149";"10";"1";"0";"0";"105";"0";"0";"1045";"165";"78";"0"
"2016-11-05 17:46:00";"148";"7";"1";"0";"0";"94";"0";"0";"470";"601";"204";"0"
"2016-11-05 18:46:00";"171";"7";"0";"0";"0";"151";"0";"0";"702";"925";"39";"0"
"2016-11-05 19:46:00";"132";"10";"0";"0";"0";"139";"0";"0";"759";"141";"51";"0"
"2016-11-05 20:46:00";"144";"10";"0";"0";"0";"165";"0";"0";"768";"264";"105";"0"
"2016-11-05 21:46:00";"142";"10";"1";"0";"0";"92";"0";"0";"821";"244";"104";"0"
"2016-11-05 22:46:00";"130";"10";"0";"0";"0";"124";"0";"0";"442";"317";"174";"0"
"2016-11-05 23:46:00";"129";"10";"0";"0";"0";"72";"0";"0";"696";"169";"97";"0"
"2016-11-06 00:46:00";"139";"10";"1";"0";"0";"113";"0";"0";"423";"419";"249";"0"
"2016-11-06 01:46:00";"104";"10";"0";"0";"0";"161";"0";"0";"305";"97";"112";"0"
"2016-11-06 02:46:00";"110";"10";"0";"0";"0";"26";"0";"0";"332";"233";"158";"0"
"2016-11-06 03:46:00";"138";"6";"1";"0";"0";"81";"0";"0";"239";"306";"556";"0"
"2016-11-06 04:46:00";"117";"7";"0";"0";"0";"113";"0";"0";"299";"337";"105";"0"
"2016-11-06 05:46:00";"131";"10";"1";"0";"0";"82";"0";"0";"478";"399";"121";"0"
"2016-11-06 06:46:00";"142";"10";"1";"0";"0";"50";"0";"0";"559";"474";"183";"0"
"2016-11-06 07:46:00";"117";"10";"1";"0";"0";"190";"0";"0";"373";"182";"105";"0"
"2016-11-06 08:46:00";"101";"7";"1";"0";"0";"48";"0";"0";"201";"267";"123";"0"
"2016-11-06 09:46:00";"137";"6";"1";"0";"0";"19";"0";"0";"111";"507";"539";"0"
"2016-11-06 10:46:00";"110";"10";"0";"0";"0";"131";"0";"0";"351";"203";"65";"0"
"2016-11-06 11:46:00";"122";"10";"0";"0";"0";"50";"0";"0";"365";"257";"253";"0"
"2016-11-06 12:46:00";"136";"6";"0";"0";"0";"50";"0";"0";"275";"373";"450";"0"
"2016-11-06 13:46:00";"97";"6";"1";"0";"0";"145";"0";"0";"105";"82";"255";"0"
"2016-11-06 14:46:00";"84";"7";"0";"0";"0";"22";"0";"0";"63";"219";"138";"0"
"2016-11-06 15:46:00";"70";"6";"0";"0";"0";"60";"0";"0";"83";"73";"92";"0"
"2016-11-06 16:46:00";"103";"10";"0";"0";"0";"60";"0";"0";"379";"120";"106";"0"
"2016-11-06 17:46:00";"85";"10";"1";"0";"0";"98";"0";"0";"173";"45";"131";"0"
"2016-11-06 18:46:00";"102";"7";"0";"0";"0";"36";"0";"0";"177";"411";"27";"0"
"2016-11-06 19:46:00";"116";"10";"0";"0";"0";"143";"0";"0";"481";"203";"17";"0"
"2016-11-06 20:46:00";"108";"10";"0";"0";"0";"19";"0";"0";"415";"250";"50";"0"
"2016-11-06 21:46:00";"79";"7";"0";"0";"0";"73";"0";"0";"139";"174";"6";"0"
"2016-11-06 22:46:00";"147";"7";"0";"0";"0";"12";"0";"0";"511";"567";"262";"0"
"2016-11-06 23:46:00";"71";"7";"1";"0";"0";"54";"0";"0";"79";"95";"82";"0"
"2016-11-07 00:46:00";"85";"6";"0";"0";"0";"20";"0";"0";"145";"123";"161";"0"
"2016-11-07 01:46:00";"65";"10";"1";"0";"0";"88";"0";"0";"89";"78";"11";"0"
"2016-11-07 02:46:00";"78";"7";"1";"0";"0";"20";"0";"0";"31";"263";"66";"0"
"2016-11-07 03:46:00";"99";"10";"0";"0";"0";"9";"0";"0";"374";"123";"105";"0"
"2016-11-07 04:46:00";"81";"7";"0";"0";"0";"50";"0";"0";"101";"154";"102";"0"
"2016-11-07 05:46:00";"91";"7";"0";"0";"0";"30";"0";"0";"221";"247";"19";"0"
"2016-11-07 06:46:00";"101";"10";"0";"0";"0";"10";"0";"0";"268";"161";"203";"0"
"2016-11-07 07:46:00";"54";"7";"0";"0";"0";"16";"0";"0";"23";"120";"25";"0"
"2016-11-07 08:46:00";"95";"7";"0";"0";"0";"68";"0";"0";"95";"307";"94";"0"
"2016-11-07 09:46:00";"92";"16";"1";"0";"0";"200";"0";"0";"125";"115";"83";"0"
"2016-11-07 10:46:00";"69";"7";"1";"0";"0";"7";"0";"0";"82";"159";"46";"0"
"2016-11-07 11:46:00";"53";"10";"0";"0";"0";"32";"0";"0";"90";"19";"37";"0"
"2016-11-07 12:46:00";"78";"10";"0";"0";"0";"15";"0";"0";"198";"105";"57";"0"
"2016-11-07 13:46:00";"91";"10";"0";"0";"0";"48";"0";"0";"288";"124";"60";"0"
"2016-11-07 14:46:00";"81";"7";"0";"0";"0";"14";"0";"0";"101";"292";"7";"0"
"2016-11-07 15:46:00";"72";"10";"0";"0";"0";"41";"0";"0";"204";"68";"13";"0"
"2016-11-07 16:46:00";"98";"7";"0";"0";"0";"128";"0";"0";"69";"253";"144";"0"
"2016-11-07 17:46:00";"97";"10";"0";"0";"0";"158";"0";"0";"342";"47";"40";"0"
"2016-11-07 18:46:00";"95";"7";"0";"0";"0";"66";"0";"0";"169";"181";"151";"0"
"2016-11-07 19:46:00";"85";"16";"0";"0";"0";"127";"0";"0";"123";"123";"82";"0"
"2016-11-07 20:46:00";"66";"10";"0";"0";"0";"54";"0";"0";"130";"41";"49";"0"
"2016-11-07 21:46:00";"75";"7";"0";"0";"0";"45";"0";"0";"111";"114";"83";"0"
"2016-11-07 22:46:00";"62";"10";"1";"0";"0";"19";"0";"0";"110";"25";"87";"0"
"2016-11-07 23:46:00";"72";"6";"0";"0";"0";"58";"0";"0";"91";"56";"116";"0"
"2016-11-08 00:46:00";"76";"10";"0";"0";"0";"68";"0";"0";"186";"65";"39";"0"
"2016-11-08 01:46:00";"81";"10";"0";"0";"0";"149";"0";"0";"176";"59";"29";"0"
"2016-11-08 02:46:00";"65";"10";"0";"0";"0";"35";"0";"0";"92";"66";"73";"0"
"2016-11-08 03:46:00";"76";"16";"0";"0";"0";"236";"0";"0";"49";"48";"25";"0"
"2016-11-08 04:46:00";"76";"10";"0";"0";"0";"43";"0";"0";"152";"116";"48";"0"
"2016-11-08 05:46:00";"65";"10";"0";"0";"0";"24";"0";"0";"130";"47";"62";"0"
"2016-11-08 06:46:00";"69";"16";"0";"0";"0";"97";"0";"0";"84";"27";"88";"0"
"2016-11-08 07:46:00";"56";"10";"0";"0";"0";"34";"0";"0";"74";"50";"34";"0"
"2016-11-08 08:46:00";"88";"10";"0";"0";"0";"98";"0";"0";"289";"56";"46";"0"
"2016-11-08 09:46:00";"73";"10";"0";"0";"0";"62";"0";"0";"96";"86";"93";"0"
"2016-11-08 10:46:00";"69";"10";"1";"0";"0";"12";"0";"0";"142";"87";"52";"0"
"2016-11-08 11:46:00";"62";"10";"0";"0";"0";"62";"0";"0";"126";"34";"17";"0"
"2016-11-08 12:46:00";"51";"10";"1";"0";"0";"16";"0";"0";"78";"51";"20";"0"
"2016-11-08 13:46:00";"58";"10";"0";"0";"0";"55";"0";"0";"65";"43";"46";"0"
"2016-11-08 14:46:00";"68";"10";"0";"0";"0";"101";"0";"0";"148";"30";"11";"0"
"2016-11-08 15:46:00";"57";"10";"0";"0";"0";"26";"0";"0";"119";"40";"16";"0"
"2016-11-08 16:46:00";"74";"16";"0";"0";"0";"154";"0";"0";"61";"113";"13";"0"
"2016-11-08 17:46:00";"86";"10";"0";"0";"0";"38";"0";"0";"394";"12";"14";"0"
"2016-11-08 18:46:00";"64";"10";"1";"0";"0";"85";"0";"0";"128";"33";"7";"0"
"2016-11-08 19:46:00";"101";"10";"1";"0";"0";"229";"0";"0";"326";"58";"18";"0"
"2016-11-08 20:46:00";"72";"10";"1";"0";"0";"29";"0";"0";"249";"28";"22";"0"
"2016-11-08 21:46:00";"88";"10";"0";"0";"0";"63";"0";"0";"272";"15";"138";"0"
"2016-11-08 22:46:00";"122";"10";"1";"0";"0";"221";"0";"0";"533";"30";"140";"0"
"2016-11-08 23:46:00";"119";"10";"0";"0";"0";"91";"0";"0";"666";"27";"94";"0"
"2016-11-09 00:46:00";"68";"10";"1";"0";"0";"37";"0";"0";"163";"48";"35";"0"
"2016-11-09 01:46:00";"89";"6";"0";"0";"0";"81";"0";"0";"108";"91";"219";"0"
"2016-11-09 02:46:00";"70";"10";"0";"0";"0";"34";"0";"0";"177";"38";"58";"0"
"2016-11-09 03:46:00";"74";"10";"1";"0";"0";"23";"0";"0";"302";"10";"11";"0"
"2016-11-09 04:46:00";"74";"10";"1";"0";"0";"87";"0";"0";"118";"105";"34";"0"
"2016-11-09 05:46:00";"64";"10";"3";"0";"0";"30";"0";"0";"142";"41";"41";"0"
"2016-11-09 06:46:00";"42";"10";"1";"0";"0";"10";"0";"0";"42";"37";"20";"0"
"2016-11-09 07:46:00";"64";"10";"0";"0";"0";"68";"0";"0";"120";"55";"12";"0"
"2016-11-09 08:46:00";"89";"16";"0";"0";"0";"260";"0";"0";"213";"13";"14";"0"
"2016-11-09 09:46:00";"61";"6";"0";"0";"0";"10";"0";"0";"80";"37";"103";"0"
"2016-11-09 10:46:00";"80";"10";"1";"0";"0";"50";"0";"0";"245";"19";"83";"0"
"2016-11-09 11:46:00";"80";"10";"1";"0";"0";"164";"0";"0";"202";"20";"17";"0"
"2016-11-09 12:46:00";"89";"10";"1";"0";"0";"63";"0";"0";"288";"56";"92";"0"
"2016-11-09 13:46:00";"78";"16";"1";"0";"0";"117";"0";"0";"105";"60";"102";"0"
"2016-11-09 14:46:00";"70";"16";"2";"0";"0";"109";"0";"0";"107";"32";"59";"0"
"2016-11-09 15:46:00";"67";"7";"0";"0";"0";"69";"0";"0";"68";"86";"54";"0"
"2016-11-09 16:46:00";"72";"10";"1";"0";"0";"49";"0";"0";"191";"50";"33";"0"
"2016-11-09 17:46:00";"69";"10";"1";"0";"0";"59";"0";"0";"110";"44";"81";"0"
"2016-11-09 18:46:00";"92";"10";"1";"0";"0";"8";"0";"0";"287";"51";"184";"0"
"2016-11-09 19:46:00";"95";"10";"1";"0";"0";"46";"0";"0";"360";"65";"89";"0"
"2016-11-09 20:46:00";"85";"10";"1";"0";"0";"63";"0";"0";"197";"24";"164";"0"
"2016-11-09 21:46:00";"76";"10";"0";"0";"0";"16";"0";"0";"201";"39";"104";"0"
"2016-11-09 22:46:00";"74";"10";"0";"0";"0";"29";"0";"0";"236";"33";"44";"0"
"2016-11-09 23:46:00";"85";"7";"1";"0";"0";"74";"0";"0";"95";"162";"116";"0"
"2016-11-10 00:46:00";"69";"10";"1";"0";"0";"47";"0";"0";"161";"42";"45";"0"
"2016-11-10 01:46:00";"94";"10";"1";"0";"0";"56";"0";"0";"256";"236";"8";"0"
"2016-11-10 02:46:00";"62";"10";"1";"0";"0";"21";"0";"0";"147";"31";"43";"0"
"2016-11-10 03:46:00";"52";"6";"1";"0";"0";"26";"0";"0";"29";"41";"76";"0"
"2016-11-10 04:46:00";"101";"7";"0";"0";"0";"30";"0";"0";"116";"359";"130";"0"
"2016-11-10 05:46:00";"86";"10";"0";"0";"0";"53";"0";"0";"249";"58";"104";"0"
"2016-11-10 06:46:00";"93";"10";"1";"0";"0";"69";"0";"0";"320";"137";"15";"0"
"2016-11-10 07:46:00";"84";"10";"1";"0";"0";"19";"0";"0";"291";"126";"4";"0"
"2016-11-10 08:46:00";"96";"7";"1";"0";"0";"49";"0";"0";"120";"308";"100";"0"
"2016-11-10 09:46:00";"106";"7";"1";"0";"0";"66";"0";"0";"205";"353";"78";"0"
"2016-11-10 10:46:00";"73";"7";"0";"0";"0";"81";"0";"0";"63";"125";"60";"0"
"2016-11-10 11:46:00";"58";"7";"0";"0";"0";"44";"0";"0";"49";"99";"15";"0"
"2016-11-10 12:46:00";"73";"10";"1";"0";"0";"33";"0";"0";"134";"111";"51";"0"
"2016-11-10 13:46:00";"100";"10";"1";"0";"0";"91";"0";"0";"409";"111";"19";"0"
"2016-11-10 14:46:00";"79";"10";"0";"0";"0";"24";"0";"0";"273";"43";"53";"0"
"2016-11-10 15:46:00";"99";"10";"2";"0";"0";"29";"0";"0";"405";"154";"17";"0"
"2016-11-10 16:46:00";"62";"10";"0";"0";"0";"61";"0";"0";"114";"41";"25";"0"
"2016-11-10 17:46:00";"45";"16";"1";"0";"0";"53";"0";"0";"16";"39";"16";"0"
"2016-11-10 18:46:00";"63";"16";"1";"0";"0";"150";"0";"0";"20";"54";"26";"0"
"2016-11-10 19:46:00";"42";"16";"1";"0";"0";"45";"0";"0";"18";"21";"24";"0"
"2016-11-10 20:46:00";"68";"10";"0";"0";"0";"46";"0";"0";"189";"36";"22";"0"
"2016-11-10 21:46:00";"52";"10";"0";"0";"0";"57";"0";"0";"71";"22";"18";"0"
"2016-11-10 22:46:00";"58";"16";"0";"0";"0";"68";"0";"0";"60";"45";"38";"0"
"2016-11-10 23:46:00";"61";"16";"1";"0";"0";"111";"0";"0";"60";"50";"11";"0"
"2016-11-11 00:46:00";"56";"16";"0";"0";"0";"127";"0";"0";"22";"20";"25";"0"
"2016-11-11 01:46:00";"87";"16";"0";"0";"0";"349";"0";"0";"47";"42";"32";"0"
"2016-11-11 02:46:00";"47";"16";"0";"0";"0";"88";"0";"0";"34";"12";"4";"0"
"2016-11-11 03:46:00";"39";"7";"0";"0";"0";"14";"0";"0";"9";"57";"16";"0"
"2016-11-11 04:46:00";"62";"16";"1";"0";"0";"88";"0";"0";"84";"66";"2";"0"
"2016-11-11 05:46:00";"53";"16";"0";"0";"0";"63";"0";"0";"60";"38";"12";"0"
"2016-11-11 06:46:00";"55";"16";"1";"0";"0";"127";"0";"0";"18";"28";"16";"0"
"2016-11-11 07:46:00";"37";"10";"1";"0";"0";"19";"0";"0";"28";"20";"20";"0"
"2016-11-11 08:46:00";"57";"10";"0";"0";"0";"55";"0";"0";"62";"43";"46";"0"
"2016-11-11 09:46:00";"60";"16";"1";"0";"0";"105";"0";"0";"54";"34";"31";"0"
"2016-11-11 10:46:00";"55";"16";"1";"0";"0";"98";"0";"0";"50";"12";"26";"0"
"2016-11-11 11:46:00";"68";"16";"1";"0";"0";"139";"0";"0";"93";"40";"14";"0"
"2016-11-11 12:46:00";"78";"16";"0";"0";"0";"237";"0";"0";"70";"23";"53";"0"
"2016-11-11 13:46:00";"86";"10";"0";"0";"0";"170";"0";"0";"264";"14";"17";"0"
"2016-11-11 14:46:00";"118";"16";"0";"0";"0";"452";"0";"0";"389";"13";"12";"0"
"2016-11-11 15:46:00";"82";"7";"1";"0";"0";"109";"0";"0";"84";"155";"76";"0"
"2016-11-11 16:46:00";"97";"6";"0";"0";"0";"137";"0";"0";"64";"75";"313";"0"
"2016-11-11 17:46:00";"60";"10";"1";"0";"0";"39";"0";"0";"67";"52";"63";"0"
"2016-11-11 18:46:00";"65";"6";"0";"0";"0";"40";"0";"0";"43";"60";"123";"0"
"2016-11-11 19:46:00";"148";"10";"0";"0";"0";"214";"0";"0";"535";"95";"528";"0"
"2016-11-11 20:46:00";"88";"10";"1";"0";"0";"90";"0";"0";"313";"31";"54";"0"
"2016-11-11 21:46:00";"114";"10";"1";"0";"0";"213";"0";"0";"512";"39";"41";"0"
"2016-11-11 22:46:00";"88";"10";"0";"0";"0";"104";"0";"0";"239";"43";"102";"0"
"2016-11-11 23:46:00";"111";"10";"1";"0";"0";"153";"0";"0";"535";"34";"53";"0"
"2016-11-12 00:46:00";"95";"10";"0";"0";"0";"34";"0";"0";"295";"26";"208";"0"
"2016-11-12 01:46:00";"117";"10";"1";"0";"0";"375";"0";"0";"388";"16";"74";"0"
"2016-11-12 02:46:00";"66";"16";"1";"0";"0";"101";"0";"0";"86";"32";"54";"0"
"2016-11-12 03:46:00";"41";"10";"0";"0";"0";"26";"0";"0";"45";"28";"6";"0"
"2016-11-12 04:46:00";"69";"7";"0";"0";"0";"53";"0";"0";"69";"91";"83";"0"
"2016-11-12 05:46:00";"113";"10";"1";"0";"0";"76";"0";"0";"658";"32";"36";"0"
"2016-11-12 06:46:00";"84";"10";"1";"0";"0";"59";"0";"0";"257";"89";"36";"0"
"2016-11-12 07:46:00";"90";"10";"0";"0";"0";"96";"0";"0";"338";"69";"8";"0"
"2016-11-12 08:46:00";"91";"10";"0";"0";"0";"123";"0";"0";"196";"56";"144";"0"
"2016-11-12 09:46:00";"177";"10";"0";"0";"0";"84";"0";"0";"1605";"217";"48";"0"
"2016-11-12 10:46:00";"138";"10";"0";"0";"0";"178";"0";"0";"920";"56";"34";"0"
"2016-11-12 11:46:00";"87";"7";"0";"0";"0";"82";"0";"0";"180";"183";"28";"0"
"2016-11-12 12:46:00";"142";"10";"1";"0";"0";"121";"0";"0";"710";"103";"324";"0"
"2016-11-12 13:46:00";"101";"7";"0";"0";"0";"121";"0";"0";"79";"369";"72";"0"
"2016-11-12 14:46:00";"140";"10";"1";"0";"0";"179";"0";"0";"568";"150";"323";"0"
"2016-11-12 15:46:00";"107";"10";"1";"0";"0";"41";"0";"0";"326";"141";"203";"0"
"2016-11-12 16:46:00";"95";"10";"0";"0";"0";"91";"0";"0";"197";"165";"106";"0"
"2016-11-12 17:46:00";"117";"10";"0";"0";"0";"232";"0";"0";"460";"53";"116";"0"
"2016-11-12 18:46:00";"94";"16";"1";"0";"0";"221";"0";"0";"195";"81";"49";"0"
"2016-11-12 19:46:00";"168";"6";"0";"0";"0";"84";"0";"0";"560";"235";"878";"0"
"2016-11-12 20:46:00";"121";"10";"1";"0";"0";"138";"0";"0";"555";"73";"144";"0"
"2016-11-12 21:46:00";"172";"10";"1";"0";"0";"91";"0";"0";"1099";"504";"159";"0"
"2016-11-12 22:46:00";"146";"10";"1";"0";"0";"234";"0";"0";"558";"395";"148";"0"
"2016-11-12 23:46:00";"134";"10";"0";"0";"0";"345";"0";"0";"387";"116";"281";"0"
"2016-11-13 00:46:00";"129";"16";"1";"0";"0";"370";"0";"0";"241";"229";"194";"0"
"2016-11-13 01:46:00";"127";"10";"1";"0";"0";"117";"0";"0";"397";"299";"198";"0"
"2016-11-13 02:46:00";"194";"7";"2";"0";"0";"50";"0";"0";"933";"1130";"243";"0"
"2016-11-13 03:46:00";"150";"7";"0";"0";"0";"55";"0";"0";"245";"983";"124";"0"
"2016-11-13 04:46:00";"166";"7";"0";"0";"0";"385";"0";"0";"330";"917";"82";"0"
"2016-11-13 05:46:00";"169";"7";"0";"0";"0";"66";"0";"0";"337";"912";"464";"0"
"2016-11-13 06:46:00";"114";"7";"1";"0";"0";"169";"0";"0";"187";"327";"127";"0"
"2016-11-13 07:46:00";"154";"10";"0";"0";"0";"174";"0";"0";"789";"356";"165";"0"
"2016-11-13 08:46:00";"326";"7";"0";"0";"0";"181";"0";"0";"433";"5548";"473";"0"
"2016-11-13 09:46:00";"222";"7";"0";"0";"0";"108";"0";"0";"938";"1547";"480";"0"
"2016-11-13 10:46:00";"184";"7";"1";"0";"0";"67";"0";"0";"608";"1355";"90";"0"
"2016-11-13 11:46:00";"149";"7";"0";"0";"0";"46";"0";"0";"445";"535";"357";"0"
"2016-11-13 12:46:00";"137";"10";"0";"0";"0";"84";"0";"0";"677";"237";"167";"0"
"2016-11-13 13:46:00";"226";"7";"0";"0";"0";"446";"0";"0";"855";"1762";"118";"0"
"2016-11-13 14:46:00";"139";"10";"1";"0";"0";"71";"0";"0";"639";"354";"144";"0"
"2016-11-13 15:46:00";"126";"7";"1";"0";"0";"81";"0";"0";"57";"475";"384";"0"
"2016-11-13 16:46:00";"148";"10";"0";"0";"0";"33";"0";"0";"781";"307";"245";"0"
"2016-11-13 17:46:00";"117";"7";"0";"0";"0";"26";"0";"0";"188";"476";"165";"0"
"2016-11-13 18:46:00";"142";"7";"1";"0";"0";"250";"0";"0";"322";"528";"166";"0"
"2016-11-13 19:46:00";"120";"10";"1";"0";"0";"128";"0";"0";"382";"206";"191";"0"
"2016-11-13 20:46:00";"133";"10";"1";"0";"0";"97";"0";"0";"591";"199";"214";"0"
"2016-11-13 21:46:00";"148";"10";"1";"0";"0";"84";"0";"0";"1094";"173";"19";"0"
"2016-11-13 22:46:00";"226";"7";"0";"0";"0";"95";"0";"0";"422";"2583";"95";"0"
"2016-11-13 23:46:00";"191";"7";"1";"0";"0";"88";"0";"0";"374";"1322";"502";"0"
"2016-11-14 00:46:00";"182";"10";"0";"0";"0";"197";"0";"0";"1048";"725";"91";"0"
"2016-11-14 01:46:00";"194";"7";"1";"0";"0";"71";"0";"0";"762";"1226";"288";"0"
"2016-11-14 02:46:00";"209";"7";"1";"0";"0";"99";"0";"0";"984";"1462";"175";"0"
"2016-11-14 03:46:00";"158";"7";"0";"0";"0";"48";"0";"0";"591";"680";"246";"0"
"2016-11-14 04:46:00";"179";"7";"0";"0";"0";"236";"0";"0";"333";"1349";"91";"0"
"2016-11-14 05:46:00";"149";"7";"1";"0";"0";"85";"0";"0";"508";"718";"69";"0"
"2016-11-14 06:46:00";"180";"10";"0";"0";"0";"132";"0";"0";"926";"771";"203";"0"
"2016-11-14 07:46:00";"154";"7";"0";"0";"0";"37";"0";"0";"445";"784";"221";"0"
"2016-11-14 08:46:00";"110";"7";"0";"0";"0";"25";"0";"0";"203";"434";"93";"0"
"2016-11-14 09:46:00";"139";"10";"0";"0";"0";"161";"0";"0";"499";"415";"128";"0"
"2016-11-14 10:46:00";"220";"7";"0";"0";"0";"42";"0";"0";"1001";"1875";"97";"0"
"2016-11-14 11:46:00";"130";"10";"1";"0";"0";"89";"0";"0";"476";"214";"271";"0"
"2016-11-14 12:46:00";"148";"6";"0";"0";"0";"15";"0";"0";"435";"440";"476";"0"
"2016-11-14 13:46:00";"142";"7";"0";"0";"0";"40";"0";"0";"312";"703";"209";"0"
"2016-11-14 14:46:00";"140";"6";"1";"0";"0";"121";"0";"0";"344";"202";"550";"0"
"2016-11-14 15:46:00";"209";"7";"0";"0";"0";"162";"0";"0";"359";"1854";"353";"0"
"2016-11-14 16:46:00";"177";"6";"0";"0";"0";"7";"0";"0";"456";"689";"802";"0"
"2016-11-14 17:46:00";"171";"7";"1";"0";"0";"40";"0";"0";"373";"1303";"109";"0"
"2016-11-14 18:46:00";"197";"10";"1";"0";"0";"22";"0";"0";"1281";"877";"233";"0"
"2016-11-14 19:46:00";"200";"6";"1";"0";"0";"6";"0";"0";"829";"805";"849";"0"
"2016-11-14 20:46:00";"156";"10";"1";"0";"0";"231";"0";"0";"672";"116";"491";"0"
"2016-11-14 21:46:00";"173";"7";"2";"0";"0";"16";"0";"0";"649";"914";"282";"0"
"2016-11-14 22:46:00";"150";"7";"0";"0";"0";"55";"0";"0";"271";"842";"235";"0"
"2016-11-14 23:46:00";"199";"7";"0";"0";"0";"158";"0";"0";"877";"1194";"251";"0"
"2016-11-15 00:46:00";"159";"10";"1";"0";"0";"74";"0";"0";"697";"573";"228";"0"
"2016-11-15 01:46:00";"180";"10";"0";"0";"0";"41";"0";"0";"1070";"654";"268";"0"
"2016-11-15 02:46:00";"261";"10";"1";"0";"0";"233";"0";"0";"2227";"1533";"253";"0"
"2016-11-15 03:46:00";"196";"7";"1";"0";"0";"81";"0";"0";"747";"1009";"567";"0"
"2016-11-15 04:46:00";"109";"7";"0";"0";"0";"87";"0";"0";"240";"296";"116";"0"
"2016-11-15 05:46:00";"230";"7";"0";"0";"0";"114";"0";"0";"473";"2058";"670";"0"
"2016-11-15 06:46:00";"192";"7";"1";"0";"0";"46";"0";"0";"951";"961";"353";"0"
"2016-11-15 07:46:00";"166";"10";"0";"0";"0";"142";"0";"0";"705";"351";"525";"0"
"2016-11-15 08:46:00";"146";"7";"0";"0";"0";"57";"0";"0";"464";"644";"165";"0"
"2016-11-15 09:46:00";"213";"7";"0";"0";"0";"233";"0";"0";"300";"1936";"369";"0"
"2016-11-15 10:46:00";"191";"6";"1";"0";"0";"32";"0";"0";"917";"422";"917";"0"
"2016-11-15 11:46:00";"280";"10";"1";"0";"0";"62";"0";"0";"2029";"1045";"1766";"0"
"2016-11-15 12:46:00";"191";"7";"1";"0";"0";"36";"0";"0";"81";"2069";"104";"0"
"2016-11-15 13:46:00";"291";"7";"1";"0";"0";"126";"0";"0";"1297";"2898";"977";"0"
"2016-11-15 14:46:00";"259";"16";"2";"0";"0";"1701";"0";"0";"969";"952";"580";"0"
"2016-11-15 15:46:00";"267";"7";"0";"0";"0";"111";"0";"0";"858";"2527";"971";"0"
"2016-11-15 16:46:00";"235";"7";"1";"0";"0";"168";"0";"0";"772";"1412";"1099";"0"
